1	 0.00000	 0.00000	 0.00223	 1.00000
2	 0.00002	 0.00000	 0.00808	 1.00000
3	 0.99575	 0.00000	 1.00000	 1.00000
666893	 0.00001	 0.00000	 0.00404	 2.00000
759251	 1.00000	 0.00000	 1.00000	 1.00000
978741	 0.99575	 0.00000	 1.00000	 1.00000
1463111	 1.00000	 0.00000	 1.00000	 1.00000
3108351	 1.00000	 0.00000	 1.00000	 1.00000
3393781	 0.00002	 0.00000	 0.00808	 1.00000
4517951	 0.99995	 0.00000	 1.00000	 1.00000
8235612	 0.00002	 0.00000	 0.00808	 1.00000
12007872	 0.99940	 0.00000	 1.00000	 1.00000
12896172	 0.00002	 0.00000	 0.00808	 1.00000
13749282	 0.99575	 0.00000	 1.00000	 1.00000
14132503	 0.00002	 0.00000	 0.00808	 1.00000
14247924	 0.00002	 0.00000	 0.00808	 1.00000
14366386	 1.00000	 0.00000	 1.00000	 1.00000
14432176	 0.00002	 0.00000	 0.00808	 1.00000
14434063	 1.00000	 0.00000	 1.00000	 1.00000
14993272	 0.99575	 0.00000	 1.00000	 1.00000
15283484	 0.99575	 0.00000	 1.00000	 1.00000
15345563	 0.00002	 0.00000	 0.00808	 1.00000
15427912	 1.00000	 0.00000	 1.00000	 1.00000
15470514	 0.00002	 0.00000	 0.00808	 1.00000
15501326	 0.00001	 0.00000	 0.00404	 2.00000
15542226	 0.00000	 0.00000	 0.00223	 1.00000
15786332	 0.50110	 0.00000	 1.00000	 2.00000
15941226	 0.99575	 0.00000	 1.00000	 1.00000
16031185	 0.99999	 0.00000	 1.00000	 1.00000
16210388	 1.00000	 0.00000	 1.00000	 1.00000
16233448	 0.00000	 0.00000	 0.00223	 1.00000
16270415	 0.00001	 0.00000	 0.00404	 2.00000
16372832	 0.00002	 0.00000	 0.00808	 1.00000
16804541	 0.00002	 0.00000	 0.00808	 1.00000
16822681	 0.00000	 0.00000	 0.00223	 1.00000
17146560	 0.00002	 0.00000	 0.00808	 1.00000
17398510	 1.00000	 0.00000	 1.00000	 1.00000
17528683	 1.00000	 0.00000	 1.00000	 2.00000
17694306	 0.00002	 0.00000	 0.00808	 1.00000
18034923	 0.00002	 0.00000	 0.00808	 1.00000
18111605	 0.00000	 0.00000	 0.00044	 1.00000
18209314	 0.00002	 0.00000	 0.00808	 1.00000
18371238	 1.00000	 0.00000	 1.00000	 1.00000
18422538	 0.99995	 0.00000	 1.00000	 1.00000
18557458	 0.00002	 0.00000	 0.00808	 1.00000
18613988	 0.00002	 0.00000	 0.00808	 1.00000
18789285	 1.00000	 0.00000	 1.00000	 1.00000
18844955	 0.99575	 0.00000	 1.00000	 1.00000
19121098	 0.00000	 0.00000	 0.00223	 1.00000
19350230	 1.00000	 0.00000	 1.00000	 1.00000
19467392	 0.00002	 0.00000	 0.00808	 1.00000
19574947	 1.00000	 0.00000	 1.00000	 1.00000
19597460	 1.00000	 0.00000	 1.00000	 1.00000
19750998	 0.00001	 0.00000	 0.00390	 1.00000
19920823	 1.00000	 0.00000	 1.00000	 1.00000
19922357	 1.00000	 0.00000	 1.00000	 1.00000
19955376	 0.99575	 0.00000	 1.00000	 1.00000
20204796	 0.00002	 0.00000	 0.00808	 1.00000
20616198	 0.00002	 0.00000	 0.00808	 1.00000
20889358	 0.99879	 0.00000	 1.00000	 1.00000
20961189	 0.00002	 0.00000	 0.00808	 1.00000
21051380	 0.99575	 0.00000	 1.00000	 1.00000
21063595	 0.00002	 0.00000	 0.00808	 1.00000
21149162	 0.00002	 0.00000	 0.00808	 1.00000
21237679	 0.99995	 0.00000	 1.00000	 1.00000
21314314	 0.00002	 0.00000	 0.00808	 1.00000
21356492	 0.00000	 0.00000	 0.00223	 1.00000
21356555	 1.00000	 0.00000	 1.00000	 1.00000
21450106	 0.99575	 0.00000	 1.00000	 1.00000
21533462	 0.00002	 0.00000	 0.00808	 1.00000
21543751	 1.00000	 0.00000	 1.00000	 1.00000
21792170	 0.99575	 0.00000	 1.00000	 1.00000
21899643	 0.00002	 0.00000	 0.00808	 1.00000
21997211	 0.00002	 0.00000	 0.00808	 1.00000
22040252	 0.00002	 0.00000	 0.00808	 1.00000
22214198	 0.00002	 0.00000	 0.00808	 1.00000
22260296	 0.00002	 0.00000	 0.00808	 1.00000
22641061	 0.00002	 0.00000	 0.00808	 1.00000
22717757	 1.00000	 0.00000	 1.00000	 1.00000
22873554	 0.00002	 0.00000	 0.00808	 1.00000
22875037	 1.00000	 0.00000	 1.00000	 1.00000
22924291	 0.00000	 0.00000	 0.00223	 1.00000
23016348	 0.00002	 0.00000	 0.00808	 1.00000
23051490	 0.00002	 0.00000	 0.00808	 1.00000
23084977	 0.00000	 0.00000	 0.00223	 1.00000
23356283	 1.00000	 0.00000	 1.00000	 1.00000
23382447	 0.00002	 0.00000	 0.00808	 1.00000
23479954	 0.00002	 0.00000	 0.00808	 1.00000
23485848	 0.00001	 0.00000	 0.00404	 2.00000
23687301	 0.00002	 0.00000	 0.00808	 1.00000
23837667	 0.00000	 0.00000	 0.00223	 1.00000
23860063	 0.00000	 0.00000	 0.00223	 1.00000
24125045	 1.00000	 0.00000	 1.00000	 1.00000
24216744	 1.00000	 0.00000	 1.00000	 1.00000
24923433	 0.99575	 0.00000	 1.00000	 1.00000
25006277	 1.00000	 0.00000	 1.00000	 1.00000
25178041	 1.00000	 0.00000	 1.00000	 1.00000
25285450	 1.00000	 0.00000	 1.00000	 1.00000
25387393	 0.00000	 0.00000	 0.00223	 1.00000
25587936	 0.00002	 0.00000	 0.00808	 1.00000
25945980	 1.00000	 0.00000	 1.00000	 1.00000
27001391	 0.00002	 0.00000	 0.00808	 1.00000
27772492	 0.00002	 0.00000	 0.00808	 1.00000
27785930	 0.00002	 0.00000	 0.00808	 1.00000
27973393	 0.99995	 0.00000	 1.00000	 1.00000
28009377	 0.00002	 0.00000	 0.00808	 1.00000
28403414	 1.00000	 0.00000	 1.00000	 1.00000
28461146	 1.00000	 0.00000	 1.00000	 2.00000
28534205	 0.00000	 0.00000	 0.00223	 1.00000
28696273	 0.00002	 0.00000	 0.00808	 1.00000
28774609	 0.00000	 0.00000	 0.00111	 1.00000
28910203	 0.00000	 0.00000	 0.00223	 1.00000
29826440	 0.00002	 0.00000	 0.00808	 1.00000
29904592	 0.00002	 0.00000	 0.00808	 1.00000
30240712	 0.99995	 0.00000	 1.00000	 1.00000
30369661	 1.00000	 0.00000	 1.00000	 1.00000
30508936	 0.00002	 0.00000	 0.00808	 1.00000
30609689	 0.00002	 0.00000	 0.00808	 1.00000
30644500	 1.00000	 0.00000	 1.00000	 1.00000
31008542	 0.00002	 0.00000	 0.00808	 1.00000
31168189	 0.00000	 0.00000	 0.00223	 1.00000
31288110	 0.00002	 0.00000	 0.00808	 1.00000
31575939	 0.00002	 0.00000	 0.00808	 1.00000
31971828	 0.00002	 0.00000	 0.00808	 1.00000
32029132	 0.99575	 0.00000	 1.00000	 1.00000
32495439	 0.99995	 0.00000	 1.00000	 1.00000
32877018	 0.00002	 0.00000	 0.00808	 1.00000
33017812	 1.00000	 0.00000	 1.00000	 1.00000
33230785	 1.00000	 0.00000	 1.00000	 1.00000
33683283	 1.00000	 0.00000	 1.00000	 1.00000
33981571	 0.00002	 0.00000	 0.00808	 1.00000
34144959	 0.00000	 0.00000	 0.00082	 2.00000
34493952	 0.99995	 0.00000	 1.00000	 1.00000
34824846	 1.00000	 0.00000	 1.00000	 1.00000
35216825	 1.00000	 0.00000	 1.00000	 1.00000
35271925	 0.99575	 0.00000	 1.00000	 1.00000
35274824	 1.00000	 0.00000	 1.00000	 1.00000
35559041	 0.00000	 0.00000	 0.00158	 1.00000
36046325	 1.00000	 0.00000	 1.00000	 1.00000
36603872	 0.00002	 0.00000	 0.00808	 1.00000
36707431	 0.99995	 0.00000	 1.00000	 1.00000
36831201	 0.00000	 0.00000	 0.00223	 1.00000
36855964	 1.00000	 0.00000	 1.00000	 1.00000
37025524	 0.99575	 0.00000	 1.00000	 1.00000
37521325	 1.00000	 0.00000	 1.00000	 1.00000
38644197	 0.00000	 0.00000	 0.00223	 1.00000
38955690	 1.00000	 0.00000	 1.00000	 1.00000
39076082	 0.00002	 0.00000	 0.00808	 1.00000
39563453	 0.00002	 0.00000	 0.00808	 1.00000
39584513	 0.99995	 0.00000	 1.00000	 1.00000
40334543	 0.00002	 0.00000	 0.00808	 1.00000
40481481	 0.00002	 0.00000	 0.00808	 1.00000
40708919	 0.00002	 0.00000	 0.00808	 1.00000
40904965	 1.00000	 0.00000	 1.00000	 1.00000
41806188	 0.00001	 0.00000	 0.00296	 2.00000
42681790	 1.00000	 0.00000	 1.00000	 1.00000
43196022	 0.00002	 0.00000	 0.00808	 1.00000
43387220	 1.00000	 0.00000	 1.00000	 1.00000
44260891	 1.00000	 0.00000	 1.00000	 1.00000
44424185	 0.00001	 0.00000	 0.00296	 2.00000
44489520	 0.00002	 0.00000	 0.00808	 1.00000
45428374	 0.00002	 0.00000	 0.00808	 1.00000
45504625	 0.00000	 0.00000	 0.00044	 1.00000
46022512	 0.00002	 0.00000	 0.00808	 1.00000
