826862148991148033	517568346	3400162097
826862154620030979	3004747605	873540240
826862154867494917	224201809	261823082
826862166947090434	2674249872	836303696
826862174639443973	215207998	132368437
826862179303510020	112705099	816707234117914624
826862184474910720	63789273	71859773
826862186173702144	16973333	24555333
826862196714065923	69008563	1176640496
826862203244597255	368276033	2288832381
826862206977404929	45804349	227782695
826862210462908416	216803450	3599829497
826862215491964931	16973333	278134290
826862218088046593	63863854	185422317
826862220017618947	65919935	4211254191
826862225969336324	105015958	636958357
826862228313952264	16973333	89511627
826862233238065161	1362368612	911615126
826862235716820993	68653118	738802470525272064
826862241165119488	110751820	620690358
826862250195505153	63789273	3286951291
826862251680296960	503371730	1197446244
826862276636528642	284571083	19680975
826862277810745344	4011107243	33448946
826862278318444545	122783937	122783937
826862290020466692	69008563	51271877
826862293086466048	1449023288	821565468397797376
826862293673766914	16973333	35472161
826862294097354756	16973333	189742005
826862299528970242	14606079	749229286410883072
826862299939995649	65698096	517255949
826862301462556673	26235265	1901544158
826862319175073794	90721862	1095901676
826862321624612864	142375993	1167551240
826862324539469824	10352582	46060722
826862333943304192	382275399	1583986518
826862336493260800	90721862	1859515387
826862340188565505	14606079	749229286410883072
826862342654853120	16632670	15238501
826862374833553408	26235265	4055156615
826862382416875526	751938062947651592	1108335294
826862454055530496	331136088	114749806
826862503107768320	2908563844	4691611687
826862504643026944	130231931	477264042
826862505335148550	2908563844	764844898860339201
826862505909747713	3130840024	2674234794
826862508019433473	2485811094	14447392
826862511488118786	456514917	3795491422
826862511504949248	456514917	549486783
826862515787284480	2785368190	4005966195
826862516357603328	2328199160	312512109
826862518291353601	2908563844	764844898860339201
826862519188873217	3380753513	812103402377330688
826862520694689796	130231931	549244077
826862520740769792	588498821	1045751101
826862521126703117	456514917	346779818
826862522674401283	2427867608	4821989627
826862525950152705	262862741	430109995
826862526671572996	629336013	1431751957
826862528424792074	2220972476	2349034285
826862531390164992	617712654	451786140
826862534187765767	2908563844	764844898860339201
826862537702592513	465065051	758075972205748224
826862544233123848	3380753513	719709402605961216
826862546258972680	2998679157	2439195649
826862548028968964	50666280	792646884
826862550444888078	2908563844	764844898860339201
826862551510220801	439787412	381742376
826862552206495749	122711186	716258080477077504
826862555004071936	2998679157	2394482449
826862555440242688	456514917	254650388
826862557709422593	303671054	797549399467556864
826862559357784070	2485811094	54762116
826862563736576000	2485811094	3151916194
826862565435330577	2908563844	764844898860339201
826862567943438336	456514917	517942092
826862570543992842	35005086	1702931857
826862573966544910	130231931	3897675281
826862576655093766	58500736	53830371
826862577095495684	456514917	125096971
826862582753611782	2908563844	764844898860339201
826862585840488448	40011881	7714392
826862586780061696	456514917	1257896484
826862588222898176	2380881682	1343301541
826862590559141888	712897952	731660750767464448
826862590882148355	26791995	27690224
826862596213071872	729511958609715204	2336633354
826862596242468864	2908563844	764844898860339201
826862600348717062	2220972476	278752114
826862601422376961	2485811094	4892290569
826862637262708736	949863702	320897675
826862670485663744	2801729758	2394021590
826862693202030592	618935636	114470755
826862808557973504	90721862	2831065918
826862809577357312	586571352	116214466
826862811846307840	708290520905158656	768398881163837440
826862816112082946	90721862	15471640
826862825939357696	3004747605	334959545
826862826488811522	1513641805	826859376069791748
826862849549094912	16973333	559530477
826862852589842433	817386	17285408
826862861305729034	16973333	2660218092
826862861712576521	26128553	803644374
826862884512739328	69008563	782185838
826862886010118145	1143515606	366529365
826862897452052480	63789273	307153110
826862899159322629	26235265	1731574650
826862932046839813	26235265	355983385
826862936719314946	69008563	772945615030460416
826862949490970635	3697805909	2156098420
826862982818889730	26235265	2420255274
826863104751521795	456514917	2172499733
826863105208700935	130231931	840493880
826863105913323521	2220972476	244696076
826863110396993536	2310513850	760320536
826863110417899520	4833989578	819756409243897856
826863112104058880	1228656002	2189001101
826863112179634176	3130840024	1369483938
826863113173614592	3380753513	2215578596
826863114499022848	14260960	334821683
826863114553610241	1257705380	2786253675
826863160007282693	714573979	3515016432
826863303045550080	119897487	226241146
826863324503613440	16973333	2837332205
826863326298783746	1362368612	17674575
826863338227392512	1589440615	767777919578017793
826863349061271552	8105922	1313748025
826863359517671430	16973333	31749288
826863367746904064	532779460	22419444
826863426018430988	44571497	1515901411
826863428480487427	69008563	124171175
826863430506336265	53047484	2723869866
826863433245216778	2271368972	3397527987
826863451368615936	63789273	122252543
826863466019508224	69008563	811605489754796032
826863483044188172	87541152	584491369
826863483664945156	1167164876	1108335294
826863520897712129	2271368972	3397527987
826863593417297921	163025169	186624815
826863616590827520	800394433027899392	413748035
826863617966559233	4882966269	171844293
826863618130067456	2485811094	14447392
826863621070344197	3723533057	151577584
826863624459341837	821970432165314561	718755224677150720
826863625264570374	69366992	1488142416
826863626460024833	3232036688	508006233
826863794257350660	90721862	175932763
826863808228577286	16973333	131574536
826863822367371265	2207904002	370515570
826863822724067331	33884545	415509351
826863825324560384	1480781413	171198826
826863831456419842	215207998	800586669963390977
826863848246431749	16033	1449081847
826863852885274624	503317468	824332108634222605
826863868483948545	2756240359	203756288
826863868978876428	301570769	628830974
826863869834309632	67612556	46060722
826863905779560448	64721011	164659188
826863916290625543	368276033	3103379381
826863948498665473	368276033	4757440167
826863961459060736	47948672	194212330
826863968522293249	368276033	4757440167
826863983281967106	69008563	63525184
826864129055059969	456514917	2342065623
826864129281519616	2998679157	1703109744
826864130304987147	456514917	146104632
826864131252899854	487907090	756548767
826864133069033486	3380753513	138117459
826864135690473476	781633642619559936	771068153459859456
826864142766264330	608433158	1438181095
826864178812112900	14534066	381820530
826864276711292928	131497030	334339610
826864292054126592	34713362	34253987
826864310039302152	2819469363	27693786
826864314363416578	311613976	58663201
826864329538621456	1053054631	77012161
826864338011058176	90721862	14335143
826864345606860800	120649992	401921570
826864351843848192	152358615	93026625
826864356935626752	367538716	72994171
826864375751462916	386137123	752528962262224896
826864408232075269	4137746057	3697805909
826864476439842816	26235265	223838973
826864482236452865	802169519531692038	159044246
826864503421796352	994741592	469243008
826864504902340608	63789273	1640537947
826864518257049600	26235265	2490361830
826864643461283841	26791995	766391773
826864643612225538	26791995	719967609928736768
826864644094644227	2998679157	437185135
826864644358705152	3127925543	3362848094
826864645600313345	712897952	4650751212
826864646414024705	712897952	1019537460
826864651874992128	2998679157	94629128
826864835317137408	29951362	702772453748056064
826864841994403840	215207998	1854523802
826864849325953024	22763833	90374265
826864872063266817	42825230	714943919717396480
826864877390008320	151713485	866941982
826864880645001218	25570250	822511555808002049
826864889121689602	19037811	156435262
826864892695158785	2891547790	3296570139
826864893152415755	28297965	570332291
826864896113532929	3326266576	4498282517
826864898537902085	17494010	937639507
826864935359696898	204904456	469243008
826864953672028164	48391223	3315480772
826864981543178243	134767857	1460355042
826865017811238912	30082130	71239781
826865024043884544	63789273	452175838
826865154272829440	973503606	1456093236
826865154340114433	2595788366	740694393418567680
826865154990231566	774691158962339840	3367947419
826865155283832836	456514917	867569706
826865155774566404	456514917	2311820545
826865156667871232	2298463512	3162362183
826865158836383744	456514917	1169185208
826865159830458369	554519138	2772267060
826865160958726161	456514917	394656516
826865165324996610	736070082162368517	294928526
826865256387452930	65698096	4597965734
826865267288465408	1941635418	1379950357
826865296753434625	3004747605	3259073040
826865310787567617	90721862	187751609
826865339346481152	21002587	3276168278
826865361203113985	19037811	760097326589435904
826865370065727488	2495766691	815982354367971328
826865375279210500	1213317290	2749789750
826865381956411393	152358615	364609326
826865386763276302	16973333	786093110992470017
826865407600578570	16973333	853561418
826865461492998144	63789273	80318448
826865477926412290	368276033	291241286
826865514244952064	26235265	24505404
826865517340348431	224201809	308956314
826865520104394756	26235265	291241286
826865533689675777	368276033	23629556
826865538970374151	1176640496	1176640496
826865666447855636	456514917	853556360
826865669862019074	2220972476	1074641562
826865672428933120	456514917	300356712
826865674270232578	2998679157	625194315
826865674953904130	712897952	4650751212
826865861025599488	274891222	274891222
826865885386305538	3039742387	288822620
826865886984298496	16973333	2442255489
826865899122552833	63789273	813337852880617473
826865902352289792	34713362	73034638
826865902377455617	173392503	79147603
826865913882255360	4862675718	2956980941
826865914402439169	16973333	729864062167736320
826865920228413441	125128723	532887643
826865931343249408	30181014	2370414098
826865933155237888	14333756	3227063166
826865957494681601	63789273	4523543536
826866003996979200	520868242	370364993
826866005259538433	26235265	449058236
826866025740324864	224201809	2885458571
826866034967724033	21200516	60690172
826866178412916742	456514917	496321230
826866179012775936	2485811094	175788609
826866184523960320	226536049	182827812
826866185757134848	1713104868	4531197733
826866186461798400	456514917	553481799
826866188147908608	456514917	2984651927
826866259077767171	2756240359	183993932
826866349393707008	2756240359	506958753
826866356209410054	2471723629	36134909
826866357065035776	274891222	4051942230
826866371959017473	16973333	6722
826866400618807296	219924126	309064379
826866413415628800	271532749	2754919173
826866418201276420	15484198	2483802816
826866424484347904	825432416022061061	813889236667691009
826866428208832512	17537467	780739270663294976
826866430993891329	112764971	3105959699
826866441429344256	382267874	814702022633123840
826866466733453312	3697805909	3214673774
826866471510880256	1143472657	2615598754
826866478590865408	2780272562	16550687
826866493879177217	1143472657	3026979199
826866555979829249	4850322074	4850322074
826866675186278400	3127925543	977543089
826866681184124928	798217766	722448350503510016
826866783592124416	2756240359	2817323221
826866860977188865	617825073	23619856
826866863057408001	16973333	822338109333344256
826866863435046912	95431448	14145626
826866872796708864	274891222	1228881116
826866882636607489	17537467	41587198
826866896494534657	15164565	95754665
826866913808625669	45075214	808296705825316864
826866917654695936	16973333	716371621380890624
826866919194116096	386137123	88168164
826866921563947011	125128723	90182089
826866930946564096	16741321	35871684
826866931160514561	17832312	21009903
826866931831549952	16492558	103030945
826866933861666816	16973333	780575384311959555
826866941168066560	1143472657	731839855
826866944435437568	2756240359	89167642
826866980426768384	95433662	250704756
826866988567887872	2228948601	132252902
826867001398267904	2756240359	1630603508
826867002799169537	22879111	819698285501943809
826867037158961153	22903129	283520937
826867059413905408	422531557	972554203
826867074609864705	1143472657	486720661
826867180151005184	2756240359	755267759982784512
826867199981793280	260416718	392987060
826867207728685056	456514917	1322805210
826867277844905985	2756240359	490552871
826867331313737729	331136088	278029825
826867377702711296	16973333	26317894
826867381020532738	2756240359	3018627712
826867381561614336	501631797	3188192662
826867390210306048	16632670	1231369177
826867394316374017	16973333	926571499
826867402839355393	126966274	128832318
826867408539381762	382275399	2448237967
826867409378160640	274891222	1466328062
826867418131742721	16973333	17818643
826867447630352384	2756240359	2156375305
826867450289459200	16973333	387876936
826867515926134784	2756240359	769562191934676992
826867531692572673	422531557	972554203
826867534162898944	26235265	181422615
826867545441435651	1143472657	306447762
826867553389703169	3086879649	75707250
826867569009242114	26235265	174579587
826867594401611776	1116416330	972554203
826867721501544451	2720571204	34064539
826867721530925060	3380753513	307041348
826867723338657792	2998679157	381275429
826867723745439745	2595788366	2382770006
826867725574209536	712897952	542259427
826867764723847168	2756240359	589607287
826867774903504896	193558954	112122326
826867891161137156	2756240359	704287801311928320
826867955543703552	4914384040	84321731
826867965169639424	501631797	185672820
826867967099076617	2480601578	145992628
826867967321214976	91478624	36261323
826867975504424960	16973333	1958563062
826867978947985408	85867670	38315627
826868019838255113	134767857	123024177
826868049592541184	63789273	289771898
826868057654099969	4137746057	3296502132
826868059877023749	243336350	556220284
826868088377335808	68653118	3330034553
826868108631478272	772572134912778240	3413657594
826868191200739328	2756240359	705138728440893444
826868229003845633	3518486666	3528239483
826868231034044416	1358218832	2733625485
826868234016141313	91355724	1618760294
826868237040238593	26791995	4928370761
826868238776672257	1076697859	3128271289
826868298306379776	797322229910376448	218276772
826868388068618240	2756240359	3010341234
826868403700903936	2756240359	375418955
826868415830781952	60055680	218276772
826868436257144833	501631797	425889336
826868439214026752	717313	31145349
826868442745696263	227740337	338840239
826868444486365184	501631797	46071384
826868460328194048	215207998	29068960
826868469052407810	21002587	63384915
826868470356832256	382275399	2448580878
826868483568889856	85867670	40898554
826868525507637248	515490346	218276772
826868531421728768	28297965	57033506
826868533464281089	462048568	972554203
826868561230589953	368276033	703236096
826868565689122816	1116416330	972554203
826868571451973633	63789273	363022260
826868582227263489	224201809	57033506
826868594487226374	31293110	38855581
826868601135185923	2756240359	1335335990
826868609309954048	2891547790	807928259988037632
826868617954340864	1143472657	746858650560569344
826868726083485696	2756240359	825720636383326210
826868738641317889	456514917	928075488
826868739719041025	232022445	812043032576933888
826868742890061824	140113965	463395543
826868743267577860	777890548132687872	621998612
826868824599326720	2271368972	3397527987
826868839728181252	2271368972	3397527987
826868933022064640	17694503	153704310
826868934297190400	14333756	2986008215
826868940773158912	2971747084	1921014794
826868946842353664	2777269931	395319158
826868948033470464	2263220017	28855016
826868968321384448	274891222	749953408883367937
826868975791374341	95431448	773687671243825154
826868984641249280	131497030	1491341940
826869030569046016	26235265	4850099537
826869034230628352	183461416	344216205
826869041948196866	36339032	281901352
826869049359552517	26235265	2734207457
826869071475912704	3697805909	61422393
826869088303644673	70799317	812721447449796608
826869116082520066	2891547790	2459926934
826869242272288768	2213463727	254275023
826869243773849603	456514917	1239978272
826869246919602178	17986832	574130775
826869249910124544	926710514	1089882547
826869250333741056	130231931	4786535276
826869469297385472	16664681	216502478
826869471667224576	125128723	2471529011
826869472715763712	4914384040	446373098
826869493393661953	501631797	329209916
826869495541010432	219617448	785778445066178560
826869508312674307	41060663	1222667108
826869570237444096	16474844	3413381592
826869579674685440	3226102249	963921739
826869585248874499	3697805909	368158630
826869585831825408	63789273	561933786
826869592278470660	20442930	4409133627
826869592853209089	2780272562	4820320583
826869594920935429	2920979863	809433823280701440
826869601376071680	772572134912778240	703807511279869952
826869628227817475	2756240359	4257601754
826869635672850434	68674747	740967168439779328
826869635882442753	63789273	2240782548
826869759442616320	712897952	556089169
826869760952586243	456514917	376083749
826869795916242945	74433034	2461367510
826869948052025346	3927478703	185340055
826869953546616832	16973333	2683754853
826869966938980352	90721862	30130236
826869969296044033	274891222	775199416470818817
826869975281463296	19058681	3043885651
826869977202454531	3016071993	1252192320
826869981732339712	76475940	92490381
826869982260781056	446228264	21683796
826869993522470917	30304602	251510800
826869996580110337	26235265	31120525
826869999071526914	215207998	133035313
826870005283295236	16664681	748350360373305344
826870017623019520	69008563	289434864
826870023121690624	447728696	2855058803
826870023314612224	523209508	479302645
826870102935085058	14933262	490204452
826870133553524736	69008563	1039826666
826870141346525184	69008563	179550820
826870237861548032	736078840179499009	211568738
826870257344200705	3226102249	821337203091578880
826870266991112192	4120096094	2732231854
826870268069036037	3380753513	2463506109
826870268530458629	608433158	3430169278
826870270732419074	150292303	340705560
826870272213008385	2326596636	183110708
826870272691167233	1405609470	217102163
826870409614258183	3258948376	1888295233
826870471941640194	2478036894	233481441
826870494527893504	15484198	223529180
826870498936123394	3253138211	1147872818
826870502228516873	740246364752203776	2587831062
826870506288726019	501631797	80508900
826870524261310464	85867670	19130894
826870534386360321	501631797	3251487501
826870534956843008	3399406750	1342544430
826870566833442819	63789273	428186141
826870596076236800	764756893118128128	3397527987
826870598617989121	792438174576291840	722104388639174656
826870632742662144	63789273	271539181
826870635750162432	26235265	749910712596754432
826870644772052994	26235265	153708298
826870781418299393	1358218832	240950702
826870782676582404	3339704267	817187875364147206
826870786237558785	3328028590	72646689
826870786568888325	4120096094	2296946317
826870786602438656	724760906	586105454
826870990957322242	786066804837847042	46320105
826870992324620290	16973333	1034155350
826871006006480898	4914384040	42545339
826871016093806593	617825073	79311397
826871030614417411	244004636	2655358698
826871042245328897	131497030	2251198949
826871042891214848	2319273258	2745105584
826871055709044737	177601492	3105959699
826871068036063232	2163291222	528955153
826871110897659904	28297965	121894365
826871139213402113	28297965	156590776
826871173250179073	82887788	2312287350
826871296264904706	3106333083	423986062
826871296747249664	1405609470	1573864922
826871300656394242	712897952	1710460508
826871480147443712	17537467	2360407286
826871484744351744	617825073	2884931843
826871498396811264	3809379317	60149899
826871502523936774	95431448	3111315464
826871507536244737	16033	50268700
826871532655882240	274891222	23446050
826871603472515073	1745583230	336766803
826871603921297408	2229615961	132252902
826871608962867200	994741592	540372271
826871623328296964	82887788	488958504
826871636859174915	994741592	4826814051
826871646514446337	1868116760	4484190975
826871674243076096	69008563	415148702
826871678911311872	122555803	1252253539
826871678961582081	158039622	805510576004808704
826871686721073152	3126284500	2475464435
826871802794278913	456514917	176202741
826871803519836160	456514917	937396598
826871804711075841	44223051	261288078
826871806904631299	456514917	320990529
826871809186418692	14260960	3336888651
826871811036082177	1358218832	2974200544
826871812852035586	555230312	55068144
826871813934370818	882430494	390520805
826871849430679553	143879845	1684807621
826871940061286400	501631797	267062002
826871954665775105	1362368612	137625934
826871965659066369	1167164876	1406509680
826871968175620096	367538716	3290881694
826871971795185669	63789273	819611959431598080
826871976606175232	2756240359	512482613
826871981865832449	16973333	730485693873594369
826871991059755011	4137746057	3697805909
826872001235128321	44653060	3006418240
826872015244111872	15972264	52727560
826872015789375489	593588008	593588008
826872026379976704	85867670	535617297
826872028791574530	816255451524382720	630273512
826872035796213761	3103704418	55388310
826872039504039937	26235265	54188672
826872040871362561	382275399	1126429446
826872048341417984	215207998	4183694386
826872072152420353	1728150757	271957203
826872087142866944	44571497	257007262
826872096059965442	593588008	556768277
826872117312446468	515490346	3236380726
826872122836471808	69008563	776055257654824960
826872313438203906	103858258	391750106
826872313689747459	14260960	891513090
826872316990783492	712897952	565198711
826872319347982340	1403798755	3035362195
826872319813550081	456514917	1653923718
826872324016181250	456514917	47669271
826872325568098304	456514917	2615629421
826872402382577665	758954303298035713	225698475
826872487925329922	145271316	4667148206
826872510855655426	28297965	205057755
826872519756021763	1728150757	145372463
826872519907037185	151713485	249227352
826872520313708550	42825230	814583642164891648
826872521458847745	2726035634	448178069
826872521597317123	15484198	606829400
826872536638115840	28297965	135932419
826872540605845504	433534414	2704545012
826872540656070660	90721862	138697598
826872540949790721	5894372	2780574235
826872546796646400	16973333	621998612
826872548218413061	754034601123844096	2573615588
826872550064058370	425065612	825290342891151360
826872555864735746	26235265	2262937779
826872557013852164	44571497	495711125
826872566656671745	3021321754	2666201573
826872568091131905	308130306	260217842
826872572964925441	53789862	40353438
826872631097962498	69008563	2262937779
826872659292024833	63789273	794171684873875456
826872675226308609	4797967814	2730222397
826872821892730881	2485811094	241055925
826872823188688896	42489781	614852877
826872824979656704	252855413	154630685
826872826368032771	4270107748	3496173376
826872826451857408	2485811094	241055925
826872826913251328	550623493	1084125740
826872830088273920	777890548132687872	37990581
826872830407168000	1358218832	3342074398
826872830658826244	168910416	493739249
826872832479068163	246446183	545194946
826873007922610176	617825073	36829398
826873009805856770	244004636	17524689
826873011101921280	44653060	818271041378254849
826873012087570433	90721862	1370599310
826873017468809218	25053299	20353477
826873018819477506	2792501806	381901005
826873040843718656	311613976	3876464595
826873056723365889	15484198	2659122061
826873062813491204	382275399	179675761
826873088881082369	111838929	594464865
826873122997600269	994741592	4704944060
826873126625636352	920896255	824075469335199744
826873141469278213	69008563	776055257654824960
826873174814027776	2152766912	214664685
826873189254967296	4137746057	1167164876
826873195722575873	2152766912	134576111
826873195852599296	39764991	3086735659
826873206619381763	26235265	26483124
826873210100604931	2318103289	2249861570
826873271287214080	25053299	162437804
826873333526429696	445153884	177415385
826873337439608836	822531891479781376	731364756
826873344440008704	1358218832	2838831586
826873346310733824	201481358	730002097274560512
826873459162636289	54987639	80324287
826873475105169409	978482611	1641232309
826873478531973125	68674747	135276255
826873493669236739	2471908102	736608404211372032
826873506461782016	48023448	233147805
826873514976276482	494380467	114439806
826873521636794368	69008563	776055257654824960
826873543178801152	29951362	487645894
826873552402001923	111838929	2445435726
826873563726508036	244004636	791069195324694528
826873577253253120	142375993	3057970417
826873582739476486	25053299	329138292
826873585713160193	95431448	6077902
826873588946960384	68767524	127038979
826873591316742148	25053299	700690974800936963
826873603245350913	462361085	114439806
826873628922937344	2151319616	4704944060
826873634568413186	74433034	785370191358226436
826873641681899525	26235265	235393566
826873676532445184	25053299	2590278009
826873800192974851	4850322074	4850322074
826873849513988096	14260960	528696190
826873850226933760	17880158	28029138
826873857567031296	1358218832	2475570854
826873858217086976	994741592	4704944060
826873859274059776	456514917	869643828
826873861052432385	129964269	477110275
826873910041931777	69008563	37029437
826873932171063296	2652657612	3105959699
826873967835246593	759251	2869919802
826874004938096641	2756240359	437109208
826874007530196994	38156420	19038210
826874008582942721	501631797	2911333690
826874011846053888	90721862	2543676984
826874014392004609	85867670	332292333
826874021736226816	437351780	819288129039376385
826874028304506880	45075214	2788774292
826874033702576129	3174328107	114439806
826874076790714371	101799611	252209127
826874082440388608	1257929389	775461312642056192
826874094662606850	180275809	160536644
826874097573441536	571257565	571257565
826874112102559745	64180521	822794906548731904
826874149436063744	994741592	4704944060
826874162048167939	494758799	4635422209
826874214204506112	994741592	4704944060
826874233481486336	68674747	331834008
826874239378669568	69008563	494252691
826874351765114880	2167340796	16314587
826874352037568519	386137123	1466578908
826874352289378304	2431314992	4694095747
826874352863961088	2998679157	1481074212
826874353409196032	1358218832	750819220699701248
826874353803485187	26791995	731938636644663296
826874357112778753	3836008983	2997250788
826874358270480385	533324304	887131838
826874359998394368	494758799	795820162314182656
826874553838219265	21002587	79157259
826874558330310657	111838929	1520428902
826874564802179073	375721095	727983860542144512
826874574918782978	66367082	45435232
826874575619186691	382275399	3026575906
826874584062377984	3293406121	1499929482
826874613988724739	34956737	105189594
826874624516448260	28297965	1308888877
826874624654852097	95431448	2155640928
826874634280828928	2151319616	4704944060
826874662093066240	63789273	2504711941
826874666828562433	2151319616	4704944060
826874682393624577	994741592	403521637
826874685250031617	26235265	803034241
826874703159627778	3433994398	120840334
826874704782819328	15239226	19528406
826874712919793664	1785501	150693171
826874725418700803	1257929389	993585120
826874868553678849	198363230	2816048001
826874868587171840	27754658	1686468937
826874875189026820	712897952	3054435457
826874877030330376	26791995	605849536
826874877441409028	26791995	1966894836
826875067191685121	130557513	1099630700
826875077388013568	16973333	116630205
826875080747655169	806109346325270529	196808804
826875081091584000	16929559	369833
826875082618331136	2271368972	3397527987
826875090373574656	161814182	164290845
826875093729079297	809388604820570112	822723020179599361
826875103258537984	38156420	1123303027
826875120434216967	38156420	1123303027
826875123999309824	754034601123844096	826049578369740800
826875128411803648	3367334171	809944798304104449
826875132018847745	1728150757	2497986753
826875140654895105	2228948601	2497986753
826875158447140866	252515763	4704944060
826875169310404609	26235265	4074372651
826875182321168385	1540536901	4704944060
826875186263814144	183461416	138836451
826875186926456833	69008563	2497986753
826875191380811776	3433994398	1666090794
826875202172809217	169033771	291115271
826875220770304000	28297965	28195048
826875229725003778	63789273	272832493
826875252726702081	994741592	403521637
826875300348837888	25382122	721659670302232577
826875366048403456	494758799	823501828490952708
826875384411123713	505997261	2567963233
826875386730520576	1093244569	475332475
826875390673182720	3380753513	2439135749
826875551801540608	50015845	563304849
826875558055309312	21200516	32485227
826875559774928896	44690011	14186220
826875568486498305	808249026084818944	822708778395004928
826875574245261312	15484198	302665492
826875588417830914	26235265	95495796
826875616620318721	4154113332	797769746154450945
826875625050894336	3697805909	3020415773
826875637201793024	90721862	1705693339
826875655031656449	69008563	1187296758
826875693078282240	1728150757	330196261
826875708240699392	4010975127	225423161
826875774997245952	2891547790	561280529
826875837534212098	2536837633	59511839
826875885504569345	456514917	1563964908
826875891854798849	4726817106	3236297834
826875895700942849	4726817106	971185488
826875898502721537	3115803970	3351894659
826875899211419654	712897952	1144433864
826875902030180352	801899278708961282	89131905
826875924389982213	801861809384935425	821092251065585664
826876041121689600	16389783	3258948376
826876085925269504	17537467	49719027
826876086000697345	16389783	3258948376
826876100169064450	90721862	30211382
826876103683874816	16973333	18733002
826876105973960706	125128723	800331414117883904
826876110604496896	37034483	822800425992814593
826876121618796544	26235265	62505236
826876123145523200	14333756	337989108
826876140237312000	60958997	106441554
826876143382962177	69008563	602292264
826876146444857345	2480601578	269856391
826876146822299650	4602048437	2722362217
826876147430473728	2353719180	562149429
826876152555925505	2375223030	349553218
826876152987922433	382275399	3064942408
826876215424274435	1923719503	1674350695
826876250383867905	28297965	366781359
826876254158778368	53047484	84236709
826876267047813124	54987639	16098718
826876286350016516	368276033	364129378
826876408106479616	746720127597457408	777753299160297473
826876408555151362	122711186	154552035
826876408836284424	1257705380	3063737535
826876409486405632	823579530472423425	3828823641
826876410446901248	122711186	2533166893
826876410811863040	712897952	407299398
826876412720250881	2998679157	776125289646559233
826876594279051270	232181626	188143601
826876629058252800	1241258612	351630233
826876630857564164	501631797	68503877
826876653028724737	2480601578	3308497317
826876653586436097	14606079	1163873018
826876657910874112	66481550	21612042
826876666429452288	16973333	486604083
826876670158241798	3762918257	2906357572
826876699354755074	69008563	1275828098
826876701330329601	4137746057	2802642661
826876702311723012	3685041917	3063975177
