1	 1.00000
2	 1.00000
3	 1.00000
4	 1.00000
5	 1.00000
6	 1.00000
7	 1.00000
9	 1.00000
10	 1.00000
11	 0.00000
12	 1.00000
13	 1.00000
14	 1.00000
15	 0.00000
16	 0.00000
17	 0.00000
18	 0.00000
19	 0.00000
20	 0.00000
22	 0.00000
23	 1.00000
24	 0.00000
25	 0.00000
26	 0.00000
27	 0.00000
28	 0.00000
29	 0.00000
30	 0.00000
31	 0.00000
33	 0.00000
34	 0.00000
35	 0.00000
36	 0.00000
37	 0.00000
38	 0.00000
39	 0.00000
41	 0.00000
42	 0.00000
43	 0.00000
44	 0.00000
45	 0.00000
47	 0.00000
48	 0.00000
51	 0.00000
52	 0.00000
53	 0.00000
54	 0.00000
55	 0.00000
56	 0.00000
57	 0.00000
67	 0.00134
70	 0.00134
76	 0.00000
78	 0.00000
79	 0.00134
104	 0.00000
207	 0.00000
226	 0.00000
240	 0.00000
374	 0.00043
