1	 0.00000	 0.00000	 0.00016	 1.00000
2	 0.00000	 0.00000	 0.00029	 1.00000
3	 0.00000	 0.00000	 0.00016	 1.00000
4	 0.00000	 0.00000	 0.00016	 1.00000
5	 0.00000	 0.00000	 0.00002	 1.00000
6	 0.00000	 0.00000	 0.00002	 1.00000
7	 0.00000	 0.00000	 0.00016	 1.00000
8	 0.00000	 0.00000	 0.00002	 1.00000
9	 1.00000	 0.00000	 1.00000	 1.00000
10310172	 0.00000	 0.00000	 0.00002	 1.00000
10986862	 1.00000	 0.00000	 1.00000	 1.00000
12955332	 0.00000	 0.00000	 0.00002	 1.00000
13493302	 1.00000	 0.00000	 1.00000	 1.00000
13817822	 0.00000	 0.00000	 0.00016	 1.00000
14447423	 0.00000	 0.00000	 0.00000	 1.00000
14465607	 0.00000	 0.00000	 0.00016	 1.00000
14515799	 0.00001	 0.00000	 0.00618	 1.00000
14615273	 0.00000	 0.00000	 0.00016	 1.00000
14720899	 0.00000	 0.00000	 0.00000	 1.00000
15458694	 0.00000	 0.00000	 0.00016	 1.00000
15869080	 1.00000	 0.00000	 1.00000	 1.00000
16012783	 0.00000	 0.00000	 0.00016	 1.00000
16054333	 0.00000	 0.00000	 0.00000	 1.00000
16067508	 0.00000	 0.00000	 0.00001	 1.00000
16252960	 1.00000	 0.00000	 1.00000	 2.00000
16446500	 1.00000	 0.00000	 1.00000	 1.00000
16496474	 1.00000	 0.00000	 1.00000	 1.00000
16657036	 0.00000	 0.00000	 0.00002	 1.00000
16661097	 0.00000	 0.00000	 0.00016	 1.00000
16955991	 0.00000	 0.00000	 0.00000	 1.00000
16974310	 0.00000	 0.00000	 0.00016	 1.00000
17011989	 1.00000	 0.00000	 1.00000	 1.00000
17020738	 0.00000	 0.00000	 0.00016	 1.00000
17049266	 1.00000	 0.00000	 1.00000	 1.00000
17049899	 1.00000	 0.00000	 1.00000	 1.00000
17097801	 1.00000	 0.00000	 1.00000	 1.00000
17468666	 0.00000	 0.00000	 0.00016	 1.00000
18025295	 0.00000	 0.00000	 0.00002	 1.00000
18067886	 0.00000	 0.00000	 0.00002	 1.00000
18080729	 0.00000	 0.00000	 0.00016	 1.00000
18164375	 0.00000	 0.00000	 0.00000	 1.00000
18248379	 0.00000	 0.00000	 0.00002	 1.00000
20177423	 0.00000	 0.00000	 0.00002	 1.00000
20433598	 0.00000	 0.00000	 0.00002	 1.00000
20442788	 0.00000	 0.00000	 0.00002	 1.00000
21056656	 1.00000	 0.00000	 1.00000	 1.00000
21130921	 0.00000	 0.00000	 0.00000	 1.00000
21939876	 0.00000	 0.00000	 0.00000	 1.00000
22226294	 0.00000	 0.00000	 0.00002	 1.00000
22779400	 1.00000	 0.00000	 1.00000	 1.00000
23363960	 0.00000	 0.00000	 0.00016	 1.00000
23620739	 1.00000	 0.00000	 1.00000	 1.00000
23722541	 0.00000	 0.00000	 0.00002	 1.00000
23812877	 0.00000	 0.00000	 0.00002	 1.00000
23874503	 0.00000	 0.00000	 0.00000	 1.00000
23888634	 1.00000	 0.00000	 1.00000	 1.00000
23897285	 1.00000	 0.00000	 1.00000	 1.00000
23974861	 0.00000	 0.00000	 0.00002	 1.00000
23996909	 1.00000	 0.00000	 1.00000	 1.00000
24562963	 0.00000	 0.00000	 0.00002	 1.00000
24655516	 0.00000	 0.00000	 0.00016	 1.00000
24870433	 0.00000	 0.00000	 0.00234	 1.00000
25204799	 0.00000	 0.00000	 0.00011	 1.00000
25336782	 0.00000	 0.00000	 0.00016	 1.00000
26254723	 1.00000	 0.00000	 1.00000	 1.00000
27003847	 0.66667	 0.00000	 1.00000	 3.00000
27288877	 0.00000	 0.00000	 0.00002	 1.00000
27488996	 1.00000	 0.00000	 1.00000	 1.00000
27793883	 1.00000	 0.00000	 1.00000	 1.00000
28031362	 0.00000	 0.00000	 0.00000	 1.00000
28910203	 0.00000	 0.00000	 0.00000	 1.00000
29315398	 0.50000	 0.00000	 1.00000	 2.00000
29612679	 0.00000	 0.00000	 0.00000	 1.00000
29614853	 0.00000	 0.00000	 0.00000	 1.00000
30883255	 0.00000	 0.00000	 0.00000	 1.00000
30888784	 0.00000	 0.00000	 0.00000	 1.00000
31219483	 0.00000	 0.00000	 0.00000	 1.00000
31427959	 1.00000	 0.00000	 1.00000	 1.00000
31562144	 1.00000	 0.00000	 1.00000	 1.00000
32301945	 1.00000	 0.00000	 1.00000	 1.00000
33409429	 0.00000	 0.00000	 0.00002	 1.00000
34837940	 1.00000	 0.00000	 1.00000	 1.00000
35037854	 0.00000	 0.00000	 0.00016	 1.00000
35567361	 0.00000	 0.00000	 0.00002	 1.00000
35900879	 1.00000	 0.00000	 1.00000	 1.00000
36341512	 0.00000	 0.00000	 0.00002	 1.00000
36699129	 0.00000	 0.00000	 0.00016	 1.00000
37246522	 1.00000	 0.00000	 1.00000	 1.00000
37842197	 1.00000	 0.00000	 1.00000	 1.00000
37842548	 1.00000	 0.00000	 1.00000	 1.00000
39048539	 0.00000	 0.00000	 0.00000	 1.00000
39511608	 1.00000	 0.00000	 1.00000	 1.00000
39636150	 0.00000	 0.00000	 0.00016	 1.00000
40547877	 1.00000	 0.00000	 1.00000	 1.00000
40922047	 0.00000	 0.00000	 0.00002	 1.00000
41023496	 0.00000	 0.00000	 0.00016	 1.00000
43290991	 0.00000	 0.00000	 0.00000	 1.00000
43948670	 1.00000	 0.00000	 1.00000	 1.00000
45574526	 0.50000	 0.00000	 1.00000	 2.00000
45760693	 0.00000	 0.00000	 0.00016	 1.00000
46206925	 1.00000	 0.00000	 1.00000	 1.00000
46718508	 0.00000	 0.00000	 0.00002	 1.00000
47421452	 1.00000	 0.00000	 1.00000	 1.00000
48215218	 1.00000	 0.00000	 1.00000	 1.00000
49105595	 0.00000	 0.00000	 0.00016	 1.00000
49162235	 0.00000	 0.00000	 0.00016	 1.00000
49393232	 0.00000	 0.00000	 0.00016	 1.00000
49636805	 0.00000	 0.00000	 0.00016	 1.00000
49737007	 0.00000	 0.00000	 0.00002	 1.00000
51111575	 1.00000	 0.00000	 1.00000	 1.00000
51385515	 0.00000	 0.00000	 0.00016	 1.00000
51954829	 1.00000	 0.00000	 1.00000	 1.00000
52290546	 1.00000	 0.00000	 1.00000	 1.00000
52463829	 1.00000	 0.00000	 1.00000	 1.00000
53669907	 1.00000	 0.00000	 1.00000	 1.00000
54061081	 0.00000	 0.00000	 0.00011	 1.00000
54094836	 1.00000	 0.00000	 1.00000	 1.00000
54391097	 0.00000	 0.00000	 0.00000	 1.00000
54710888	 0.00000	 0.00000	 0.00001	 1.00000
55442164	 0.00000	 0.00000	 0.00000	 1.00000
56297181	 1.00000	 0.00000	 1.00000	 1.00000
60744257	 1.00000	 0.00000	 1.00000	 1.00000
60932146	 0.00000	 0.00000	 0.00002	 1.00000
61292472	 1.00000	 0.00000	 1.00000	 1.00000
62636073	 1.00000	 0.00000	 1.00000	 1.00000
