1	 1.00000
2	 0.00019
3	 1.00000
4	 0.00019
6	 0.00019
7	 1.00000
8	 0.00019
9	 0.00019
12	 0.99801
13	 0.00019
17	 0.00019
20	 0.99998
23	 0.00019
24	 0.00019
25	 0.00019
28	 0.00019
29	 0.00019
31	 0.00019
32	 0.00019
34	 0.00019
35	 0.99998
37	 0.99998
39	 0.00019
44	 0.00019
56	 0.00019
62	 0.00019
63	 0.00019
65	 0.00019
66	 0.00019
67	 0.00019
69	 0.00019
70	 0.30214
72	 0.00019
79	 0.30214
83	 0.99998
84	 0.00019
85	 0.00019
86	 0.00019
89	 0.00019
93	 0.99801
94	 0.00006
98	 0.00019
125	 0.00019
138	 0.00019
142	 0.00019
150	 0.00019
160	 0.00019
164	 0.00019
168	 0.00019
177	 0.00019
179	 0.00019
182	 0.00019
183	 0.00019
189	 0.00019
192	 0.00019
193	 0.00019
195	 0.00009
204	 0.00006
212	 0.00019
225	 0.00019
229	 0.00019
237	 0.00019
260	 0.00009
262	 0.00019
266	 0.00019
276	 0.00019
286	 0.00019
310	 0.00006
353	 0.00019
369	 0.00019
379	 0.00019
385	 0.00019
397	 0.00019
